month,join_month,origin_month,channel,plan,active,lapsed
17,10,9,partners,business,0.0,0.0
17,10,9,case_content,studio,0.0,0.0
17,10,9,case_content,assist,0.3080520055400461,0.16698677498031006
17,10,9,case_content,business,0.0,0.0
17,11,10,founder,studio,0.0,0.0
17,11,10,founder,assist,3.9573995935542063,1.7790447358328865
17,11,10,founder,business,0.0,0.0
17,11,10,partners,studio,0.0,0.0
17,11,10,partners,assist,1.5122076323021159,0.6798113165310159
17,11,10,partners,business,0.0,0.0
17,11,10,case_content,studio,0.0,0.0
17,11,10,case_content,assist,0.3375463464960079,0.15174359743995888
17,11,10,case_content,business,0.0,0.0
17,12,11,founder,studio,0.0,0.0
17,12,11,founder,assist,4.294199558963077,1.5569736570117598
17,12,11,founder,business,0.0,0.0
17,12,11,partners,studio,0.0,0.0
17,12,11,partners,assist,1.6569934694374249,0.6007860478607009
17,12,11,partners,business,0.0,0.0
17,12,11,case_content,studio,0.0,0.0
17,12,11,case_content,assist,0.3698646137137108,0.13410402854033499
17,12,11,case_content,business,0.0,0.0
17,13,12,founder,studio,0.0,0.0
17,13,12,founder,assist,4.659663351215252,1.3085333290790797
17,13,12,founder,business,0.0,0.0
17,13,12,partners,studio,0.0,0.0
17,13,12,partners,assist,1.8156417803410076,0.5098711224760613
17,13,12,partners,business,0.0,0.0
17,13,12,case_content,studio,0.0,0.0
17,13,12,case_content,assist,0.40527718311183203,0.1138105184098351
17,13,12,case_content,business,0.0,0.0
17,14,13,founder,studio,0.0,0.0
17,14,13,founder,assist,5.056230444935699,1.0313301689645193
17,14,13,founder,business,0.0,0.0
17,14,13,partners,studio,0.0,0.0
17,14,13,partners,assist,1.989479823139615,0.40579846676196624
17,14,13,partners,business,0.0,0.0
17,14,13,case_content,studio,0.0,0.0
17,14,13,case_content,assist,0.4440803176650925,0.09058001490222459
17,14,13,case_content,business,0.0,0.0
17,15,14,founder,studio,0.0,0.0
17,15,14,founder,assist,5.486547929611078,0.7227638965671451
17,15,14,founder,business,0.0,0.0
17,15,14,partners,studio,0.0,0.0
17,15,14,partners,assist,2.1799619338657488,0.2871747047328804
17,15,14,partners,business,0.0,0.0
17,15,14,case_content,studio,0.0,0.0
17,15,14,case_content,assist,0.486598645952176,0.0641014965921608
17,15,14,case_content,business,0.0,0.0
17,16,15,founder,studio,0.0,0.0
17,16,15,founder,assist,5.95348817893968,0.3800098837621072
17,16,15,founder,business,0.0,0.0
17,16,15,partners,studio,0.0,0.0
17,16,15,partners,assist,2.3886816934911925,0.15246904426539526
17,16,15,partners,business,0.0,0.0
17,16,15,case_content,studio,0.0,0.0
17,16,15,case_content,assist,0.533187878011427,0.034033268809240014
17,16,15,case_content,business,0.0,0.0
17,17,16,founder,studio,0.0,0
17,17,16,founder,assist,6.4601680239558235,0
17,17,16,founder,business,0.0,0
17,17,16,partners,studio,0.0,0
17,17,16,partners,assist,2.6173852598892853,0
17,17,16,partners,business,0.0,0
17,17,16,case_content,studio,0.0,0
17,17,16,case_content,assist,0.5842377812252869,0
17,17,16,case_content,business,0.0,0
18,2,1,founder,studio,0.0,0.0
18,2,1,founder,assist,1.7835565960036852,3.016443403996316
18,2,1,founder,business,0.0,0.0
18,2,1,partners,studio,0.0,0.0
18,2,1,partners,assist,0.6242448086012896,1.0557551913987104
18,2,1,partners,business,0.0,0.0
18,2,1,case_content,studio,0.0,0.0
18,2,1,case_content,assist,0.13934035906278786,0.23565964093721214
18,2,1,case_content,business,0.0,0.0
18,3,2,founder,studio,0.0,0.0
18,3,2,founder,assist,1.9353486467274028,2.9606513532725978
18,3,2,founder,business,0.0,0.0
18,3,2,partners,studio,0.0,0.0
18,3,2,partners,assist,0.6840129285737534,1.0463870714262464
18,3,2,partners,business,0.0,0.0
18,3,2,case_content,studio,0.0,0.0
18,3,2,case_content,assist,0.15268145727092713,0.2335685427290729
18,3,2,case_content,business,0.0,0.0
18,4,3,founder,studio,0.0,0.0
18,4,3,founder,assist,2.1000591698531386,2.893860830146861
18,4,3,founder,business,0.0,0.0
18,4,3,partners,studio,0.0,0.0
18,4,3,partners,assist,0.7495035281180489,1.032808471881951
18,4,3,partners,business,0.0,0.0
18,4,3,case_content,studio,0.0,0.0
18,4,3,case_content,assist,0.16729989466920736,0.23053760533079262
18,4,3,case_content,business,0.0,0.0
18,5,4,founder,studio,0.0,0.0
18,5,4,founder,assist,2.2787876098406405,2.815010790159361
18,5,4,founder,business,0.0,0.0
18,5,4,partners,studio,0.0,0.0
18,5,4,partners,assist,0.8212645042144581,1.0145168557855422
18,5,4,partners,business,0.0,0.0
18,5,4,case_content,studio,0.0,0.0
18,5,4,case_content,assist,0.18331796969072722,0.22645465530927278
18,5,4,case_content,business,0.0,0.0
18,6,5,founder,studio,0.0,0.0
18,6,5,founder,assist,2.4727269808909065,2.7229473871090923
18,6,5,founder,business,0.0,0.0
18,6,5,partners,studio,0.0,0.0
18,6,5,partners,assist,0.8998962120647782,0.9909585887352216
18,6,5,partners,business,0.0,0.0
18,6,5,case_content,studio,0.0,0.0
18,6,5,case_content,assist,0.200869690193031,0.22119611355696914
18,6,5,case_content,business,0.0,0.0
18,7,6,founder,studio,0.0,0.0
18,7,6,founder,assist,2.683171830328431,2.616416025031569
18,7,6,founder,business,0.0,0.0
18,7,6,partners,studio,0.0,0.0
18,7,6,partners,assist,0.986056487688002,0.9615239571359979
18,7,6,partners,business,0.0,0.0
18,7,6,case_content,studio,0.0,0.0
18,7,6,case_content,assist,0.2201018945732147,0.2146258832892853
18,7,6,case_content,business,0.0,0.0
18,8,7,founder,studio,0.0,0.0
18,8,7,founder,assist,2.9115268797180844,2.4940527327491155
18,8,7,founder,business,0.0,0.0
18,8,7,partners,studio,0.0,0.0
18,8,7,partners,assist,1.0804661514028107,0.9255417067659095
18,8,7,partners,business,0.0,0.0
18,8,7,case_content,studio,0.0,0.0
18,8,7,case_content,assist,0.24117548022384164,0.20659413097453336
18,8,7,case_content,business,0.0,0.0
18,9,8,founder,studio,0.0,0.0
18,9,8,founder,assist,3.159316401396219,2.354374803320325
18,9,8,founder,business,0.0,0.0
18,9,8,partners,studio,0.0,0.0
18,9,8,partners,assist,1.1839150382392496,0.8822730556745316
18,9,8,partners,business,0.0,0.0
18,9,8,case_content,studio,0.0,0.0
18,9,8,case_content,assist,0.2642667496069755,0.1969359499273509
18,9,8,case_content,business,0.0,0.0
18,10,9,founder,studio,0.0,0.0
18,10,9,founder,assist,3.428194393004409,2.195770635806467
18,10,9,founder,business,0.0,0.0
18,10,9,partners,studio,0.0,0.0
18,10,9,partners,assist,1.2972686057302416,0.8309051310009531
18,10,9,partners,business,0.0,0.0
18,10,9,case_content,studio,0.0,0.0
18,10,9,case_content,assist,0.28956888520764335,0.18546989531271282
18,10,9,case_content,business,0.0,0.0
18,11,10,founder,studio,0.0,0.0
18,11,10,founder,assist,3.719955617940954,2.0164887114461387
18,11,10,founder,business,0.0,0.0
18,11,10,partners,studio,0.0,0.0
18,11,10,partners,assist,1.4214751743639888,0.7705437744691428
18,11,10,partners,business,0.0,0.0
18,11,10,case_content,studio,0.0,0.0
18,11,10,case_content,assist,0.31729356570624745,0.17199637822971936
18,11,10,case_content,business,0.0,0.0
18,12,11,founder,studio,0.0,0.0
18,12,11,founder,assist,4.036547585425292,1.8146256305495445
18,12,11,founder,business,0.0,0.0
18,12,11,partners,studio,0.0,0.0
18,12,11,partners,assist,1.5575738612711794,0.7002056560269464
18,12,11,partners,business,0.0,0.0
18,12,11,case_content,studio,0.0,0.0
18,12,11,case_content,assist,0.3476727368908882,0.15629590536315763
18,12,11,case_content,business,0.0,0.0
18,13,12,founder,studio,0.0,0.0
18,13,12,founder,assist,4.380083550142337,1.5881131301519948
18,13,12,founder,business,0.0,0.0
18,13,12,partners,studio,0.0,0.0
18,13,12,partners,assist,1.7067032735205472,0.6188096292965217
18,13,12,partners,business,0.0,0.0
18,13,12,case_content,studio,0.0,0.0
18,13,12,case_content,assist,0.3809605521251221,0.13812714939654502
18,13,12,case_content,business,0.0,0.0
18,14,13,founder,studio,0.0,0.0
18,14,13,founder,assist,4.752856618239557,1.3347039956606612
18,14,13,founder,business,0.0,0.0
18,14,13,partners,studio,0.0,0.0
18,14,13,partners,assist,1.870111033751238,0.5251672561503431
18,14,13,partners,business,0.0,0.0
18,14,13,case_content,studio,0.0,0.0
18,14,13,case_content,assist,0.4174354986051869,0.11722483396213014
18,14,13,case_content,business,0.0,0.0
18,15,14,founder,studio,0.0,0.0
18,15,14,founder,assist,5.157355053834413,1.05195677234381
18,15,14,founder,business,0.0,0.0
18,15,14,partners,studio,0.0,0.0
18,15,14,partners,assist,2.0491642178338036,0.4179724207648253
18,15,14,partners,business,0.0,0.0
18,15,14,case_content,studio,0.0,0.0
18,15,14,case_content,assist,0.45740272719504543,0.09329741534929135
18,15,14,case_content,business,0.0,0.0
18,16,15,founder,studio,0.0,0.0
18,16,15,founder,assist,5.596278888203299,0.737219174498488
18,16,15,founder,business,0.0,0.0
18,16,15,partners,studio,0.0,0.0
18,16,15,partners,assist,2.245360791881721,0.29578994587486684
18,16,15,partners,business,0.0,0.0
18,16,15,case_content,studio,0.0,0.0
18,16,15,case_content,assist,0.5011966053307414,0.06602454148992563
18,16,15,case_content,business,0.0,0.0
18,17,16,founder,studio,0.0,0.0
18,17,16,founder,assist,6.072557942518474,0.3876100814373494
18,17,16,founder,business,0.0,0.0
18,17,16,partners,studio,0.0,0.0
18,17,16,partners,assist,2.4603421442959283,0.15704311559335712
18,17,16,partners,business,0.0,0.0
18,17,16,case_content,studio,0.0,0.0
18,17,16,case_content,assist,0.5491835143517697,0.03505426687351721
18,17,16,case_content,business,0.0,0.0
18,18,17,founder,studio,0.0,0
18,18,17,founder,assist,6.58937138443494,0
18,18,17,founder,business,0.0,0
18,18,17,partners,studio,0.0,0
18,18,17,partners,assist,2.6959068176859637,0
18,18,17,partners,business,0.0,0
18,18,17,case_content,studio,0.0,0
18,18,17,case_content,assist,0.6017649146620455,0
18,18,17,case_content,business,0.0,0
19,2,1,founder,studio,0.0,0.0
19,2,1,founder,assist,1.6765432002434641,3.1234567997565374
19,2,1,founder,business,0.0,0.0
19,2,1,partners,studio,0.0,0.0
19,2,1,partners,assist,0.5867901200852123,1.0932098799147878
19,2,1,partners,business,0.0,0.0
19,2,1,case_content,studio,0.0,0.0
19,2,1,case_content,assist,0.1309799375190206,0.2440200624809794
19,2,1,case_content,business,0.0,0.0
19,3,2,founder,studio,0.0,0.0
19,3,2,founder,assist,1.8192277279237588,3.076772272076242
19,3,2,founder,business,0.0,0.0
19,3,2,partners,studio,0.0,0.0
19,3,2,partners,assist,0.6429721528593282,1.0874278471406715
19,3,2,partners,business,0.0,0.0
19,3,2,case_content,studio,0.0,0.0
19,3,2,case_content,assist,0.1435205698346715,0.24272943016532852
19,3,2,case_content,business,0.0,0.0
19,4,3,founder,studio,0.0,0.0
19,4,3,founder,assist,1.9740556196619503,3.0198643803380496
19,4,3,founder,business,0.0,0.0
19,4,3,partners,studio,0.0,0.0
19,4,3,partners,assist,0.704533316430966,1.077778683569034
19,4,3,partners,business,0.0,0.0
19,4,3,case_content,studio,0.0,0.0
19,4,3,case_content,assist,0.15726190098905493,0.24057559901094505
19,4,3,case_content,business,0.0,0.0
19,5,4,founder,studio,0.0,0.0
19,5,4,founder,assist,2.1420603532502023,2.9517380467497993
19,5,4,founder,business,0.0,0.0
19,5,4,partners,studio,0.0,0.0
19,5,4,partners,assist,0.7719886339615906,1.0637927260384097
19,5,4,partners,business,0.0,0.0
19,5,4,case_content,studio,0.0,0.0
19,5,4,case_content,assist,0.1723188915092836,0.2374537334907164
19,5,4,case_content,business,0.0,0.0
19,6,5,founder,studio,0.0,0.0
19,6,5,founder,assist,2.324363362037452,2.871311005962547
19,6,5,founder,business,0.0,0.0
19,6,5,partners,studio,0.0,0.0
19,6,5,partners,assist,0.8459024393408915,1.0449523614591083
19,6,5,partners,business,0.0,0.0
19,6,5,case_content,studio,0.0,0.0
19,6,5,case_content,assist,0.18881750878144915,0.23324829496855098
19,6,5,case_content,business,0.0,0.0
19,7,6,founder,studio,0.0,0.0
19,7,6,founder,assist,2.5221815205087252,2.7774063348512747
19,7,6,founder,business,0.0,0.0
19,7,6,partners,studio,0.0,0.0
19,7,6,partners,assist,0.9268930984267219,1.020687346397278
19,7,6,partners,business,0.0,0.0
19,7,6,case_content,studio,0.0,0.0
19,7,6,case_content,assist,0.20689578089882182,0.22783199696367817
19,7,6,case_content,business,0.0,0.0
19,8,7,founder,studio,0.0,0.0
19,8,7,founder,assist,2.7368352669349996,2.6687443455322004
19,8,7,founder,business,0.0,0.0
19,8,7,partners,studio,0.0,0.0
19,8,7,partners,assist,1.015638182318642,0.9903696758500782
19,8,7,partners,business,0.0,0.0
19,8,7,case_content,studio,0.0,0.0
19,8,7,case_content,assist,0.22670495141041114,0.22106465978796386
19,8,7,case_content,business,0.0,0.0
19,9,8,founder,studio,0.0,0.0
19,9,8,founder,assist,2.969757417312446,2.543933787404098
19,9,8,founder,business,0.0,0.0
19,9,8,partners,studio,0.0,0.0
19,9,8,partners,assist,1.1128801359448945,0.9533079579688866
19,9,8,partners,business,0.0,0.0
19,9,8,case_content,studio,0.0,0.0
19,9,8,case_content,assist,0.24841074463055696,0.21279195490376943
19,9,8,case_content,business,0.0,0.0
19,10,9,founder,studio,0.0,0.0
19,10,9,founder,assist,3.2225027294241446,2.4014622993867314
19,10,9,founder,business,0.0,0.0
19,10,9,partners,studio,0.0,0.0
19,10,9,partners,assist,1.2194324893864272,0.9087412473447676
19,10,9,partners,business,0.0,0.0
19,10,9,case_content,studio,0.0,0.0
19,10,9,case_content,assist,0.27219475209518473,0.20284402842517144
19,10,9,case_content,business,0.0,0.0
19,11,10,founder,studio,0.0,0.0
19,11,10,founder,assist,3.496758280864497,2.239686048522596
19,11,10,founder,business,0.0,0.0
19,11,10,partners,studio,0.0,0.0
19,11,10,partners,assist,1.3361866639021496,0.8558322849309821
19,11,10,partners,business,0.0,0.0
19,11,10,case_content,studio,0.0,0.0
19,11,10,case_content,assist,0.2982559517638726,0.1910339921720942
19,11,10,case_content,business,0.0,0.0
19,12,11,founder,studio,0.0,0.0
19,12,11,founder,assist,3.794354730299774,2.056818485675062
19,12,11,founder,business,0.0,0.0
19,12,11,partners,studio,0.0,0.0
19,12,11,partners,assist,1.4641194295949087,0.7936600877032172
19,12,11,partners,business,0.0,0.0
19,12,11,case_content,studio,0.0,0.0
19,12,11,case_content,assist,0.3268123726774349,0.1771562695766109
19,12,11,case_content,business,0.0,0.0
19,13,12,founder,studio,0.0,0.0
19,13,12,founder,assist,4.117278537133797,1.850918143160535
19,13,12,founder,business,0.0,0.0
19,13,12,partners,studio,0.0,0.0
19,13,12,partners,assist,1.6043010771093145,0.7212118257077546
19,13,12,partners,business,0.0,0.0
19,13,12,case_content,studio,0.0,0.0
19,13,12,case_content,assist,0.35810291899761476,0.16098478252405235
19,13,12,case_content,business,0.0,0.0
19,14,13,founder,studio,0.0,0.0
19,14,13,founder,assist,4.467685221145183,1.6198753927550347
19,14,13,founder,business,0.0,0.0
19,14,13,partners,studio,0.0,0.0
19,14,13,partners,assist,1.7579043717261638,0.6373739181754174
19,14,13,partners,business,0.0,0.0
19,14,13,case_content,studio,0.0,0.0
19,14,13,case_content,assist,0.3923893686888757,0.14227096387844135
19,14,13,case_content,business,0.0,0.0
19,15,14,founder,studio,0.0,0.0
19,15,14,founder,assist,4.847913750604349,1.3613980755738746
19,15,14,founder,business,0.0,0.0
19,15,14,partners,studio,0.0,0.0
19,15,14,partners,assist,1.9262143647637755,0.5409222738348536
19,15,14,partners,business,0.0,0.0
19,15,14,case_content,studio,0.0,0.0
19,15,14,case_content,assist,0.4299585635633427,0.12074157898099408
19,15,14,case_content,business,0.0,0.0
19,16,15,founder,studio,0.0,0.0
19,16,15,founder,assist,5.2605021549111015,1.0729959077906859
19,16,15,founder,business,0.0,0.0
19,16,15,partners,studio,0.0,0.0
19,16,15,partners,assist,2.1106391443688177,0.4305115933877701
19,16,15,partners,business,0.0,0.0
19,16,15,case_content,studio,0.0,0.0
19,16,15,case_content,assist,0.4711248090108969,0.09609633780977012
19,16,15,case_content,business,0.0,0.0
19,17,16,founder,studio,0.0,0.0
19,17,16,founder,assist,5.708204465967365,0.7519635579884578
19,17,16,founder,business,0.0,0.0
19,17,16,partners,studio,0.0,0.0
19,17,16,partners,assist,2.3127216156381727,0.3046636442511128
19,17,16,partners,business,0.0,0.0
19,17,16,case_content,studio,0.0,0.0
19,17,16,case_content,assist,0.5162325034906635,0.06800527773462339
19,17,16,case_content,business,0.0,0.0
19,18,17,founder,studio,0.0,0.0
19,18,17,founder,assist,6.194009101368843,0.3953622830660964
19,18,17,founder,business,0.0,0.0
19,18,17,partners,studio,0.0,0.0
19,18,17,partners,assist,2.5341524086248057,0.16175440906115782
19,18,17,partners,business,0.0,0.0
19,18,17,case_content,studio,0.0,0.0
19,18,17,case_content,assist,0.5656590197823228,0.03610589487972273
19,18,17,case_content,business,0.0,0.0
19,19,18,founder,studio,0.0,0
19,19,18,founder,assist,6.721158812123639,0
19,19,18,founder,business,0.0,0
19,19,18,partners,studio,0.0,0
19,19,18,partners,assist,2.7767840222165425,0
19,19,18,partners,business,0.0,0
19,19,18,case_content,studio,0.0,0
19,19,18,case_content,assist,0.6198178621019068,0
19,19,18,case_content,business,0.0,0
20,2,1,founder,studio,0.0,0.0
20,2,1,founder,assist,1.5759506082288564,3.2240493917711452
20,2,1,founder,business,0.0,0.0
20,2,1,partners,studio,0.0,0.0
20,2,1,partners,assist,0.5515827128800995,1.1284172871199005
20,2,1,partners,business,0.0,0.0
20,2,1,case_content,studio,0.0,0.0
20,2,1,case_content,assist,0.12312114126787936,0.2518788587321206
20,2,1,case_content,business,0.0,0.0
20,3,2,founder,studio,0.0,0.0
20,3,2,founder,assist,1.7100740642483332,3.1859259357516674
20,3,2,founder,business,0.0,0.0
20,3,2,partners,studio,0.0,0.0
20,3,2,partners,assist,0.6043938236877685,1.1260061763122313
20,3,2,partners,business,0.0,0.0
20,3,2,case_content,studio,0.0,0.0
20,3,2,case_content,assist,0.13490933564459123,0.2513406643554088
20,3,2,case_content,business,0.0,0.0
20,4,3,founder,studio,0.0,0.0
20,4,3,founder,assist,1.8556122824822332,3.1383077175177667
20,4,3,founder,business,0.0,0.0
20,4,3,partners,studio,0.0,0.0
20,4,3,partners,assist,0.662261317445108,1.120050682554892
20,4,3,partners,business,0.0,0.0
20,4,3,case_content,studio,0.0,0.0
20,4,3,case_content,assist,0.14782618692971164,0.25001131307028834
20,4,3,case_content,business,0.0,0.0
20,5,4,founder,studio,0.0,0.0
20,5,4,founder,assist,2.01353673205519,3.0802616679448116
20,5,4,founder,business,0.0,0.0
20,5,4,partners,studio,0.0,0.0
20,5,4,partners,assist,0.7256693159238952,1.1101120440761052
20,5,4,partners,business,0.0,0.0
20,5,4,case_content,studio,0.0,0.0
20,5,4,case_content,assist,0.16197975801872658,0.24779286698127342
20,5,4,case_content,business,0.0,0.0
20,6,5,founder,studio,0.0,0.0
20,6,5,founder,assist,2.184901560315205,3.010772807684794
20,6,5,founder,business,0.0,0.0
20,6,5,partners,studio,0.0,0.0
20,6,5,partners,assist,0.795148292980438,1.0957065078195618
20,6,5,partners,business,0.0,0.0
20,6,5,case_content,studio,0.0,0.0
20,6,5,case_content,assist,0.1774884582545622,0.24457734549543794
20,6,5,case_content,business,0.0,0.0
20,7,6,founder,studio,0.0,0.0
20,7,6,founder,assist,2.370850629278202,2.928737226081798
20,7,6,founder,business,0.0,0.0
20,7,6,partners,studio,0.0,0.0
20,7,6,partners,assist,0.8712795125211186,1.0763009323028814
20,7,6,partners,business,0.0,0.0
20,7,6,case_content,studio,0.0,0.0
20,7,6,case_content,assist,0.1944820340448925,0.2402457438176075
20,7,6,case_content,business,0.0,0.0
20,8,7,founder,studio,0.0,0.0
20,8,7,founder,assist,2.5726251509188995,2.8329544615483004
20,8,7,founder,business,0.0,0.0
20,8,7,partners,studio,0.0,0.0
20,8,7,partners,assist,0.9546998913795235,1.0513079667891967
20,8,7,partners,business,0.0,0.0
20,8,7,case_content,studio,0.0,0.0
20,8,7,case_content,assist,0.21310265432578646,0.23466695687258854
20,8,7,case_content,business,0.0,0.0
20,9,8,founder,studio,0.0,0.0
20,9,8,founder,assist,2.791571972273699,2.7221192324428447
20,9,8,founder,business,0.0,0.0
20,9,8,partners,studio,0.0,0.0
20,9,8,partners,assist,1.046107327788201,1.0200807661255802
20,9,8,partners,business,0.0,0.0
20,9,8,case_content,studio,0.0,0.0
20,9,8,case_content,assist,0.23350609995272353,0.22769659958160285
20,9,8,case_content,business,0.0,0.0
20,10,9,founder,studio,0.0,0.0
20,10,9,founder,assist,3.0291525656586957,2.59481246315218
20,10,9,founder,business,0.0,0.0
20,10,9,partners,studio,0.0,0.0
20,10,9,partners,assist,1.1462665400232417,0.9819071967079532
20,10,9,partners,business,0.0,0.0
20,10,9,case_content,studio,0.0,0.0
20,10,9,case_content,assist,0.25586306696947364,0.21917571355088253
20,10,9,case_content,business,0.0,0.0
20,11,10,founder,studio,0.0,0.0
20,11,10,founder,assist,3.286952784012627,2.4494915453744657
20,11,10,founder,business,0.0,0.0
20,11,10,partners,studio,0.0,0.0
20,11,10,partners,assist,1.2560154640680206,0.9360034847651111
20,11,10,partners,business,0.0,0.0
20,11,10,case_content,studio,0.0,0.0
20,11,10,case_content,assist,0.28036059465804025,0.20892934927792656
20,11,10,case_content,business,0.0,0.0
20,12,11,founder,studio,0.0,0.0
20,12,11,founder,assist,3.566693446481788,2.2844797694930485
20,12,11,founder,business,0.0,0.0
20,12,11,partners,studio,0.0,0.0
20,12,11,partners,assist,1.3762722638192142,0.8815072534789117
20,12,11,partners,business,0.0,0.0
20,12,11,case_content,studio,0.0,0.0
20,12,11,case_content,assist,0.3072036303167888,0.19676501193725698
20,12,11,case_content,business,0.0,0.0
20,13,12,founder,studio,0.0,0.0
20,13,12,founder,assist,3.870241824905769,2.0979548553885627
20,13,12,founder,business,0.0,0.0
20,13,12,partners,studio,0.0,0.0
20,13,12,partners,assist,1.5080430124827555,0.8174698903343134
20,13,12,partners,business,0.0,0.0
20,13,12,case_content,studio,0.0,0.0
20,13,12,case_content,assist,0.33661674385775786,0.18247095766390925
20,13,12,case_content,business,0.0,0.0
20,14,13,founder,studio,0.0,0.0
20,14,13,founder,assist,4.199624107876472,1.8879365060237456
20,14,13,founder,business,0.0,0.0
20,14,13,partners,studio,0.0,0.0
20,14,13,partners,assist,1.652430109422594,0.7428481804789873
20,14,13,partners,business,0.0,0.0
20,14,13,case_content,studio,0.0,0.0
20,14,13,case_content,assist,0.3688460065675432,0.1658143259997739
20,14,13,case_content,business,0.0,0.0
20,15,14,founder,studio,0.0,0.0
20,15,14,founder,assist,4.557038925568087,1.6522729006101355
20,15,14,founder,business,0.0,0.0
20,15,14,partners,studio,0.0,0.0
20,15,14,partners,assist,1.810641502877949,0.6564951357206801
20,15,14,partners,business,0.0,0.0
20,15,14,case_content,studio,0.0,0.0
20,15,14,case_content,assist,0.40416104974954215,0.14653909279479466
20,15,14,case_content,business,0.0,0.0
20,16,15,founder,studio,0.0,0.0
20,16,15,founder,assist,4.944872025616435,1.388626037085352
20,16,15,founder,business,0.0,0.0
20,16,15,partners,studio,0.0,0.0
20,16,15,partners,assist,1.9840007957066887,0.5571499420498992
20,16,15,partners,business,0.0,0.0
20,16,15,case_content,studio,0.0,0.0
20,16,15,case_content,assist,0.4428573204702431,0.12436382635042392
20,16,15,case_content,business,0.0,0.0
20,17,16,founder,studio,0.0,0.0
20,17,16,founder,assist,5.365712198009324,1.0944558259464996
20,17,16,founder,business,0.0,0.0
20,17,16,partners,studio,0.0,0.0
20,17,16,partners,assist,2.1739583186998823,0.4434269411894032
20,17,16,partners,business,0.0,0.0
20,17,16,case_content,studio,0.0,0.0
20,17,16,case_content,assist,0.4852585532812237,0.0989792279440632
20,17,16,case_content,business,0.0,0.0
20,18,17,founder,studio,0.0,0.0
20,18,17,founder,assist,5.822368555286713,0.7670028291482269
20,18,17,founder,business,0.0,0.0
20,18,17,partners,studio,0.0,0.0
20,18,17,partners,assist,2.382103264107317,0.31380355357864614
20,18,17,partners,business,0.0,0.0
20,18,17,case_content,studio,0.0,0.0
20,18,17,case_content,assist,0.5317194785953835,0.0700454360666621
20,18,17,case_content,business,0.0,0.0
20,19,18,founder,studio,0.0,0.0
20,19,18,founder,assist,6.317889283396221,0.40326952872741834
20,19,18,founder,business,0.0,0.0
20,19,18,partners,studio,0.0,0.0
20,19,18,partners,assist,2.61017698088355,0.16660704133299253
20,19,18,partners,business,0.0,0.0
20,19,18,case_content,studio,0.0,0.0
20,19,18,case_content,assist,0.5826287903757924,0.03718907172611441
20,19,18,case_content,business,0.0,0.0
20,20,19,founder,studio,0.0,0
20,20,19,founder,assist,6.855581988366113,0
20,20,19,founder,business,0.0,0
20,20,19,partners,studio,0.0,0
20,20,19,partners,assist,2.8600875428830395,0
20,20,19,partners,business,0.0,0
20,20,19,case_content,studio,0.0,0
20,20,19,case_content,assist,0.6384123979649642,0
20,20,19,case_content,business,0.0,0
21,2,1,founder,studio,0.0,0.0
21,2,1,founder,assist,1.481393571735125,3.318606428264877
21,2,1,founder,business,0.0,0.0
21,2,1,partners,studio,0.0,0.0
21,2,1,partners,assist,0.5184877501072935,1.1615122498927064
21,2,1,partners,business,0.0,0.0
21,2,1,case_content,studio,0.0,0.0
21,2,1,case_content,assist,0.1157338727918066,0.25926612720819336
21,2,1,case_content,business,0.0,0.0
21,3,2,founder,studio,0.0,0.0
21,3,2,founder,assist,1.607469620393433,3.2885303796065672
21,3,2,founder,business,0.0,0.0
21,3,2,partners,studio,0.0,0.0
21,3,2,partners,assist,0.5681301942665024,1.1622698057334975
21,3,2,partners,business,0.0,0.0
21,3,2,case_content,studio,0.0,0.0
21,3,2,case_content,assist,0.12681477550591574,0.2594352244940843
21,3,2,case_content,business,0.0,0.0
21,4,3,founder,studio,0.0,0.0
21,4,3,founder,assist,1.7442755455332992,3.2496444544667007
21,4,3,founder,business,0.0,0.0
21,4,3,partners,studio,0.0,0.0
21,4,3,partners,assist,0.6225256383984015,1.1597863616015984
21,4,3,partners,business,0.0,0.0
21,4,3,case_content,studio,0.0,0.0
21,4,3,case_content,assist,0.13895661571392895,0.25888088428607103
21,4,3,case_content,business,0.0,0.0
21,5,4,founder,studio,0.0,0.0
21,5,4,founder,assist,1.8927245281318785,3.201073871868123
21,5,4,founder,business,0.0,0.0
21,5,4,partners,studio,0.0,0.0
21,5,4,partners,assist,0.6821291569684614,1.1536522030315388
21,5,4,partners,business,0.0,0.0
21,5,4,case_content,studio,0.0,0.0
21,5,4,case_content,assist,0.15226097253760298,0.25751165246239704
21,5,4,case_content,business,0.0,0.0
21,6,5,founder,studio,0.0,0.0
21,6,5,founder,assist,2.0538074666962927,3.141866901303706
21,6,5,founder,business,0.0,0.0
21,6,5,partners,studio,0.0,0.0
21,6,5,partners,assist,0.7474393954016118,1.143415405398388
21,6,5,partners,business,0.0,0.0
21,6,5,case_content,studio,0.0,0.0
21,6,5,case_content,assist,0.16683915075928846,0.2552266529907117
21,6,5,case_content,business,0.0,0.0
21,7,6,founder,studio,0.0,0.0
21,7,6,founder,assist,2.22859959152151,3.07098826383849
21,7,6,founder,business,0.0,0.0
21,7,6,partners,studio,0.0,0.0
21,7,6,partners,assist,0.8190027417698514,1.1285777030541484
21,7,6,partners,business,0.0,0.0
21,7,6,case_content,studio,0.0,0.0
21,7,6,case_content,assist,0.18281311200219896,0.25191466586030103
21,7,6,case_content,business,0.0,0.0
21,8,7,founder,studio,0.0,0.0
